symbol,ex_low,ex_high,ema_mean,ema_var,count,updated_ms
COMPUSDT,bybit,binance,0.00021958262397982434,2.055337024130903e-07,38,1761961145998
COMPUSDT,bybit,gate,0.0005998922207291,3.053908720070605e-07,61,1761881102141
COMPUSDT,binance,gate,0.0007279624864683,3.063573536282044e-07,61,1761881102138
COOKIEUSDT,gate,binance,0.0005974806092021,4.721293395955208e-07,22,1761880150523
COOKIEUSDT,gate,bybit,0.000843822196434,3.647782551140773e-07,30,1761873295908
COOKIEUSDT,binance,bybit,0.0003441734175051286,2.036926719728373e-07,89,1761963022936
COREUSDT,bybit,gate,0.0015671412948871,5.567915837460204e-07,80,1761881102152
COSUSDT,gate,binance,0.0013954455716567,7.67097829903055e-07,41,1761881102157
COTIUSDT,gate,bybit,0.0011291807648031,7.741217861592853e-07,23,1761880150534
COTIUSDT,gate,binance,0.0009991025816194,7.435648714687379e-07,44,1761881102169
COTIUSDT,bybit,binance,0.0007030630334131569,2.2599341408483503e-07,102,1761963022950
COWUSDT,gate,binance,0.0008579900071273,3.002121468162003e-07,42,1761880150543
COWUSDT,gate,bybit,0.0009489685125893,3.19166578983657e-07,40,1761880150546
COWUSDT,binance,bybit,0.0002579195710996381,1.3460506536928676e-07,68,1761963022956
CROSSUSDT,bybit,gate,0.0012874871771471,8.124575856123549e-07,59,1761881102186
CROSSUSDT,bybit,binance,0.0006737480106192,5.645853740994147e-07,24,1761865515852
CROSSUSDT,gate,binance,0.0007503627436695,1.0574960016315698e-06,20,1761706812299
CROUSDT,gate,bybit,0.0004125508972661,2.610043982558468e-07,34,1761876213141
CRVUSDT,gate,bybit,0.0003407287522816,1.4250092799004804e-07,45,1761879180392
CRVUSDT,gate,binance,0.000517276440196,3.262728102147074e-07,28,1761863558766
CRVUSDT,bybit,binance,0.00018608027469516655,3.8105617712027476e-07,26,1761955588944
CTCUSDT,bybit,gate,0.0016319454980634,5.859975190691024e-07,75,1761881102201
CTKUSDT,binance,bybit,0.0006128542633331693,6.693303885699949e-07,38,1761963022985
CTKUSDT,binance,gate,0.0029840395671519,1.2726248077346285e-06,79,1761881102207
CTKUSDT,bybit,gate,0.0029101624255248,1.0579662297250647e-06,80,1761881102209
CTSIUSDT,bybit,gate,0.0032368902302859,2.417593533091569e-06,77,1761881102215
CTSIUSDT,bybit,binance,0.0024300385243383247,5.702358916221865e-07,116,1761963022992
CTSIUSDT,gate,binance,0.0010951020802219,9.522688596702368e-07,30,1761880150603
CUDISUSDT,bybit,gate,0.000575246931097,6.312452167841095e-07,23,1761879180421
CUDISUSDT,bybit,binance,0.0007187105711763256,7.262333294468987e-07,111,1761963022999
CUDISUSDT,gate,binance,0.0031141432217694,1.2302405193940834e-06,80,1761881102225
CUSDT,binance,gate,0.0012420608833156,9.522940591023128e-07,61,1761881102231
CUSDT,binance,bybit,0.0015046186343761869,1.9438796560028046e-07,118,1761963023005
CUSDT,gate,bybit,0.001110397193931,6.142361293414628e-07,52,1761881102235
CVCUSDT,bybit,binance,0.0006374232038405202,1.574801322001028e-07,108,1761963023011
CVCUSDT,bybit,gate,0.0028929387107809,5.974229867334656e-07,80,1761881102240
CVCUSDT,binance,gate,0.0022502609153943,7.507992251751441e-07,80,1761881102242
CVXUSDT,bybit,gate,0.0012904627866562,7.475940237028778e-07,75,1761881102247
CVXUSDT,bybit,binance,0.00034085626433423956,2.463047593894317e-07,80,1761962088484
CVXUSDT,gate,binance,0.0006417210187699,6.783698190240615e-07,15,1761873296006
CYBERUSDT,gate,binance,0.0005104105982265,6.378982612557202e-07,11,1761881102253
CYBERUSDT,gate,bybit,0.0014530895064281,1.0336256335386042e-06,9,1761881102255
CYBERUSDT,binance,bybit,0.0005317050072741619,5.182016646876166e-07,60,1761962088490
DAMUSDT,bybit,gate,0.0015115508129105,1.1262518807263183e-06,62,1761881102261
DAMUSDT,bybit,binance,0.002374875581919907,1.1158847033667209e-06,118,1761963023027
DAMUSDT,gate,binance,0.0026498716476474,2.037921517421392e-06,79,1761881102265
DASHUSDT,gate,binance,0.0815777429588798,0.0003370571813129,40,1761706812378
DASHUSDT,gate,bybit,0.0824455973851494,0.0003431854642004,40,1761706812380
DASHUSDT,binance,bybit,0.0009433714333142,3.313677182168165e-07,34,1761706812382
DBRUSDT,gate,bybit,0.0033314903142219,5.914098089234314e-06,49,1761875233286
DEEPUSDT,gate,binance,0.0006497014167308,3.810149732657942e-07,35,1761875233294
DEEPUSDT,gate,bybit,0.0008699460477586,6.096029138774432e-07,27,1761866510877
DEEPUSDT,binance,bybit,0.00018199771561960664,2.0459240020499725e-07,42,1761961146105
DEGENUSDT,binance,bybit,0.0004938069245706202,7.087032632389331e-07,57,1761948134307
DEGENUSDT,binance,gate,0.0014176962914904,1.5059208990444736e-06,58,1761879180486
DEGENUSDT,bybit,gate,0.0011641579945842,1.3321615649482932e-06,55,1761880150677
DEGOUSDT,gate,binance,0.0010390676515038,6.252995358404447e-07,45,1761880150686
DENTUSDT,gate,bybit,0.0011014052890951,1.0559970377441965e-06,24,1761881102294
DENTUSDT,gate,binance,0.0010279931370849,1.0111772313237646e-06,17,1761880150692
DENTUSDT,bybit,binance,0.0007146586195142,4.821166030888869e-07,27,1761880150694
DEXEUSDT,gate,binance,0.0009275555778293,6.363543539793634e-07,27,1761706812414
DEXEUSDT,gate,bybit,0.0016070333034962,6.486432377625319e-07,38,1761706812417
DEXEUSDT,binance,bybit,0.0010817080933749,2.692607370398277e-07,40,1761706812419
DFUSDT,gate,binance,0.0010983084978616,5.952608266989961e-07,19,1761875233323
DGBUSDT,gate,binance,0.0024971888859003,4.095970368056723e-06,38,1761880150707
DGBUSDT,gate,bybit,0.0011621148965215,8.406102079057728e-07,7,1761878191931
DGBUSDT,binance,bybit,0.0013434745925351,1.9594279435579834e-06,21,1761881102300
DIAUSDT,gate,bybit,0.000673076400698,4.2022965799775253e-07,27,1761873296068
DIAUSDT,gate,binance,0.0007294642457362,4.5380481306018083e-07,34,1761873296070
DIAUSDT,bybit,binance,0.00022153858469147795,8.734620449868132e-08,74,1761963023067
DMCUSDT,gate,binance,0.0015017238825588,1.2658283599478763e-06,61,1761881102315
DODOUSDT,bybit,gate,0.1531634840557419,0.0002184369951539,40,1761706812444
DOGEUSDT,bybit,binance,9.555533109607387e-05,3.3924748323696314e-08,72,1761963023076
DOGEUSDT,bybit,gate,0.0001394768861275,6.763861878764048e-08,58,1761881102318
DOGEUSDT,binance,gate,8.425646570283755e-05,9.067258646304785e-08,49,1761877197138
DOGSUSDT,binance,gate,0.0006133972569015,3.891119205087401e-07,44,1761881102326
DOGUSDT,gate,bybit,0.0024162072943888,1.7802796458127574e-06,68,1761881102329
DOLOUSDT,gate,binance,0.0010371515517017,7.249355483346478e-07,40,1761875233376
DOLOUSDT,gate,bybit,0.001296664969858,9.479455508485012e-07,39,1761881102337
DOLOUSDT,binance,bybit,0.0007304175605135391,3.5547863247543146e-07,56,1761963023089
DOODUSDT,binance,gate,0.0051144351908731,2.440213901321282e-06,80,1761881102342
DOODUSDT,binance,bybit,0.00405675623282489,1.661254692227085e-06,118,1761963023096
DOODUSDT,gate,bybit,0.0007946048196919,4.409835040796569e-07,46,1761880150753
DOTUSDT,gate,bybit,0.0004124473794101,1.3899967933673206e-07,54,1761879180574
DOTUSDT,gate,binance,0.0004078736093097,2.3667113975242777e-07,37,1761879180572
DOTUSDT,bybit,binance,0.00015678759144718577,3.2154200440358957e-07,24,1761960215049
DRIFTUSDT,bybit,gate,0.000557141211211,3.360478840598112e-07,67,1761881102358
DRIFTUSDT,bybit,binance,0.00040200660716416123,2.0141909550192847e-07,62,1761959285289
DRIFTUSDT,gate,binance,0.0005589388945876,3.376063918692286e-07,30,1761878191992
DUSDT,gate,binance,0.001131717538375,6.383454139527373e-07,40,1761881102362
DUSKUSDT,gate,binance,0.0010407506302703,7.245553918967316e-07,26,1761880150777
DUSKUSDT,gate,bybit,0.0012871058066814,9.38769463599494e-07,47,1761881102370
DUSKUSDT,binance,bybit,0.000607153037662475,3.351208496289068e-07,109,1761962088589
DYDXUSDT,bybit,gate,0.0003767547297001,1.940450048412441e-07,57,1761881102377
DYDXUSDT,bybit,binance,0.0007169804712331153,5.932366920193468e-07,31,1761930314352
DYDXUSDT,gate,binance,0.0006484912547639,4.766292424745798e-07,29,1761879180598
DYMUSDT,binance,bybit,0.0001667843162185332,1.5770980797324643e-07,61,1761963023123
DYMUSDT,binance,gate,0.001142524156764,8.440931792163102e-07,53,1761881102383
DYMUSDT,bybit,gate,0.0010725718468098,9.258648125623232e-07,62,1761881102385
EDENUSDT,bybit,gate,0.0002018099637343,5.334804315712987e-07,19,1761876213359
EDENUSDT,bybit,binance,0.0005424245881121,8.688856136988991e-07,4,1761871423536
EDENUSDT,gate,binance,0.0006875641139097,5.461677856966386e-07,20,1761875233430
EDUUSDT,binance,gate,0.0008780257395084,7.074514323151068e-07,28,1761880150825
EDUUSDT,binance,bybit,0.0006569163295989537,3.2720383608461664e-07,104,1761963023136
EDUUSDT,gate,bybit,0.0017125886334491,9.58179128568185e-07,68,1761881102397
EGLDUSDT,bybit,gate,0.0009487735972108,3.6708025625833563e-07,69,1761881102407
EGLDUSDT,bybit,binance,0.00031434820080991887,6.573168001791436e-08,106,1761963023142
EGLDUSDT,gate,binance,0.00064574021857,3.28526984969349e-07,28,1761875233450
EIGENUSDT,bybit,binance,0.00029925794359363155,2.2487010235091273e-07,35,1761932436260
EIGENUSDT,bybit,gate,0.0003254797846554,2.7283848542633906e-07,34,1761881102414
EIGENUSDT,binance,gate,0.0003658310323143,2.966385130650191e-07,37,1761881102412
ELXUSDT,gate,bybit,0.0073817629838712,1.2208013711612131e-05,40,1761706812547
ENAUSDT,binance,gate,0.000375015259381,6.017616544592482e-08,74,1761880150858
ENAUSDT,binance,bybit,8.689111705433518e-05,3.704773557862652e-08,79,1761962088634
ENAUSDT,gate,bybit,0.0002457207643277,4.0615796236970505e-07,19,1761852119759
ENJUSDT,bybit,binance,0.000515593190561815,1.017879397089198e-07,90,1761963023162
ENJUSDT,bybit,gate,0.0007598915316816,4.663748476456237e-07,58,1761881102430
ENJUSDT,binance,gate,0.0006282364473139,6.040134981044005e-07,48,1761881102432
ENSUSDT,binance,bybit,9.355791795706599e-05,3.009579289532774e-07,25,1761953729905
ENSUSDT,binance,gate,0.0005529653578834,4.006501934999073e-07,24,1761881102445
ENSUSDT,bybit,gate,0.000421282774331,2.224392734200645e-07,42,1761881102447
EPICUSDT,gate,binance,0.0011046625443055,8.729162770850563e-07,40,1761880150892
EPICUSDT,gate,bybit,0.0011984736867505,8.06508251362181e-07,62,1761881102455
EPICUSDT,binance,bybit,0.0004871324581866084,3.279305199892529e-07,87,1761963023180
EPTUSDT,gate,bybit,0.001524558696419,5.470060980262374e-07,63,1761881102457
EPTUSDT,gate,binance,0.0017020024411735,7.899884377649747e-07,73,1761881102460
EPTUSDT,bybit,binance,0.0005301830366564223,4.69047607959933e-07,61,1761959285368
ERAUSDT,binance,bybit,0.0006308257359279249,1.4298875105479309e-07,117,1761963023193
ERAUSDT,binance,gate,0.001010309402619,5.70839156826444e-07,72,1761881102465
ERAUSDT,bybit,gate,0.0004677012591676,4.66711905404844e-07,34,1761880150915
ESPORTSUSDT,gate,binance,0.0030946771260961,2.638768276218965e-06,72,1761881102474
ESPORTSUSDT,gate,bybit,0.0033727054239832,2.548561847271722e-06,71,1761881102476
ESPORTSUSDT,binance,bybit,0.00040162757781678974,6.770536277124478e-07,72,1761962088678
ESUSDT,bybit,gate,0.0020190117072201,1.5622395331634786e-06,79,1761881102481
ETCUSDT,binance,bybit,8.871094231485238e-05,5.6817669792341026e-08,60,1761962088688
ETCUSDT,binance,gate,0.000384247680573,3.330387138002842e-07,25,1761881102489
ETCUSDT,bybit,gate,0.0003250626654632,3.003116155873924e-07,27,1761881102487
ETHFIUSDT,bybit,gate,0.000225510281504,5.154493530575355e-07,15,1761880150943
ETHFIUSDT,bybit,binance,0.00018457479881595705,5.439101154282496e-08,69,1761963023214
ETHFIUSDT,gate,binance,0.0004838248392659,1.1901876781606237e-07,66,1761881102494
ETHUSDT,bybit,gate,0.0001705292341377,8.178842561998253e-08,53,1761870472237
ETHUSDT,bybit,binance,0.00015492808383004258,1.94355832478224e-08,87,1761963023221
ETHUSDT,gate,binance,0.0001062158276359,1.317516642302069e-07,42,1761881102500
ETHWUSDT,binance,bybit,0.0003178603376592,7.759357069004288e-07,7,1761855829632
ETHWUSDT,binance,gate,0.0008523238648278,7.233914876007891e-07,45,1761881102512
ETHWUSDT,bybit,gate,0.0015365978792244,7.155033311238355e-07,69,1761881102510
EVAAUSDT,bybit,gate,0.000974389988738,7.496064508026351e-07,35,1761881102527
EVAAUSDT,bybit,binance,0.0009185591103255688,2.804113223503508e-07,101,1761963023240
EVAAUSDT,gate,binance,0.0010623528832345,7.382193533451977e-07,61,1761880150977
FARTCOINUSDT,binance,bybit,0.00022178018254215826,1.0626083904936284e-07,75,1761963023247
FARTCOINUSDT,binance,gate,0.0003252072301599,1.5474788438296864e-07,49,1761881102535
FARTCOINUSDT,bybit,gate,0.00019279841562,1.7495639791917848e-07,41,1761881102537
FETUSDT,gate,binance,0.0005233338062957,1.981418158543821e-07,48,1761879180777
FFUSDT,binance,bybit,0.00043687019143630557,2.514814016537608e-07,75,1761957428511
FFUSDT,binance,gate,0.0006403621278635,1.7968411532131978e-07,61,1761881102549
FFUSDT,bybit,gate,0.0005068231164254,4.054767424017657e-07,33,1761881102546
FHEUSDT,gate,binance,0.0016060207358509,1.6632432355673184e-06,39,1761874249620
FIDAUSDT,gate,binance,0.0011990977614603,6.706152995315685e-07,50,1761880151008
FIDAUSDT,gate,bybit,0.0011448297655379,6.467779660933376e-07,45,1761881102559
FIDAUSDT,binance,bybit,0.000443049452672,3.240206406025009e-07,29,1761881102557
FILUSDT,bybit,binance,0.0003164988718413,3.309299371217516e-07,25,1761706812675
FILUSDT,bybit,gate,0.0003494808866038,3.28240993128327e-07,30,1761706812678
FILUSDT,binance,gate,0.0002898715977474,5.05952529344894e-07,16,1761706812680
FIOUSDT,bybit,gate,0.0005559172299907,6.009178478718212e-07,53,1761880151023
FIOUSDT,bybit,binance,0.000596471372741066,4.6128490709453467e-07,56,1761956510326
FIOUSDT,gate,binance,0.0009127876495016,5.847255435513609e-07,44,1761881102562
FISUSDT,gate,binance,0.0016862005248326,2.0019698671840485e-06,22,1761878192209
FLMUSDT,gate,binance,0.0011355625634621,7.877161822880631e-07,41,1761881102573
FLMUSDT,gate,bybit,0.0017748446822873,1.2792220100132798e-06,45,1761881102576
FLMUSDT,binance,bybit,0.0006811752418859441,1.5677924872723037e-06,71,1761961146343
FLOCKUSDT,bybit,binance,0.0009229329817095488,2.1755048696545416e-07,101,1761963023280
FLOCKUSDT,bybit,gate,0.0007662144106543,2.656100693455054e-07,67,1761881102581
FLOCKUSDT,binance,gate,0.0004379159664009,2.763020208113056e-07,48,1761879180824
FLOWUSDT,binance,bybit,0.0004780806069514677,4.280464536168847e-07,62,1761962088764
FLOWUSDT,binance,gate,0.0010734723579475,6.964306462933104e-07,38,1761881102592
FLOWUSDT,bybit,gate,0.0004266048662826,3.6714097224993853e-07,34,1761881102594
FLRUSDT,bybit,gate,0.0026112200422478,7.763155031538272e-07,80,1761881102598
FLUIDUSDT,bybit,binance,0.0010154032446910558,2.192755456819096e-07,108,1761963023297
FLUIDUSDT,bybit,gate,0.0012704273149177,6.964532840771615e-07,66,1761881102603
FLUIDUSDT,binance,gate,0.0007517919360286,3.709498166725038e-07,38,1761881102605
FLUXUSDT,binance,gate,0.0010165644154734,4.784505360234808e-07,63,1761881102612
FLUXUSDT,binance,bybit,0.001166441129071661,4.3426123253594315e-07,117,1761963023304
FLUXUSDT,gate,bybit,0.0012843774790562,3.675487250374639e-07,43,1761878192252
FORMUSDT,binance,gate,0.0005977515933624,2.391020748934991e-07,58,1761881102620
FORMUSDT,binance,bybit,0.0003298777894900861,6.75908236391913e-08,94,1761963023310
FORMUSDT,gate,bybit,0.0005455819122616,3.990567033031554e-07,31,1761878192257
FORTHUSDT,binance,gate,0.001565007423028,6.985513946138108e-07,75,1761881102627
FORTHUSDT,binance,bybit,0.0002898194986788668,3.656750428743631e-07,93,1761963023315
FORTHUSDT,gate,bybit,0.0005270336571123,4.563087946516993e-07,25,1761872363637
FUNUSDT,binance,gate,0.0013859928974679,7.883699661020101e-07,72,1761881102632
FUSDT,binance,gate,0.0020792369902916,3.070582489482551e-06,80,1761881102638
FUSDT,binance,bybit,0.0018501379376588858,7.925036133415603e-07,118,1761963023325
FUSDT,gate,bybit,0.000482073034258,2.5448580731182224e-07,46,1761880151134
FWOGUSDT,bybit,gate,0.0014260637098657,1.992595692679649e-06,56,1761881102643
FXSUSDT,binance,bybit,0.0003559846257689,8.6729769660743e-07,4,1761697148363
GALAUSDT,gate,bybit,0.0007233021382998,3.1719170340068897e-07,46,1761879180891
GALAUSDT,gate,binance,0.0004885398542344,2.0551017289370301e-07,45,1761879180888
GALAUSDT,bybit,binance,0.00056448658702012,3.586351524704166e-07,29,1761933120134
GASUSDT,binance,gate,0.0007034019660617,4.680418349936045e-07,63,1761881102657
GASUSDT,binance,bybit,0.00026735911847627187,2.5239509790486154e-07,38,1761963023339
GASUSDT,gate,bybit,0.0007031389832861,7.173921073123701e-07,8,1761864527583
GIGAUSDT,bybit,gate,0.212768010860333,0.0005214548194381,40,1761706812783
GLMRUSDT,binance,bybit,0.0034324293314523,6.092802611013459e-06,53,1761881102667
GLMRUSDT,binance,gate,0.0028914333165606,4.531661080152962e-06,38,1761881102669
GLMRUSDT,bybit,gate,0.0003850074038974,6.07209325168679e-07,14,1761881102671
GLMUSDT,gate,binance,0.0014924858076537,1.783291589908315e-06,23,1761879180932
GLMUSDT,gate,bybit,0.0021847972299339,2.8465459857114857e-06,18,1761879180929
GLMUSDT,binance,bybit,0.00046755922834603364,2.6663862846722217e-07,44,1761963023354
GMTUSDT,gate,bybit,0.0004500055338542,6.729231416048725e-07,10,1761873296477
GMTUSDT,gate,binance,0.0004802940229953,3.153867131607021e-07,29,1761876213686
GMTUSDT,bybit,binance,0.0004923956109446394,1.5808527124796043e-07,67,1761946298859
GMXUSDT,binance,bybit,0.0004670784957644,5.546559784788904e-07,17,1761879180947
GMXUSDT,binance,gate,0.0006078551389384,3.916231809613188e-07,33,1761879180950
GMXUSDT,bybit,gate,0.0007767291279507,4.1978295835564034e-07,52,1761880151235
GNOUSDT,gate,bybit,0.0180227668036565,0.0001869022267908,40,1761706812815
GOATUSDT,bybit,binance,0.00026348924460615694,1.5481256308022662e-07,80,1761963023372
GOATUSDT,bybit,gate,0.0006637542179972,5.597019691109007e-07,57,1761881102696
GOATUSDT,binance,gate,0.0007097438312654,6.347523461076619e-07,45,1761874249778
GPSUSDT,binance,bybit,0.00027788307916740856,5.395970803571802e-07,27,1761950912747
GPSUSDT,binance,gate,0.0007522324883829,5.081555937519312e-07,45,1761881102708
GPSUSDT,bybit,gate,0.0009261428416966,5.746133262777339e-07,55,1761881102706
GRASSUSDT,bybit,binance,0.0005378293878606692,1.4036683428837545e-07,114,1761963023381
GRASSUSDT,bybit,gate,0.0009825401186968,5.599977296975534e-07,73,1761881102711
GRASSUSDT,binance,gate,0.0006903335942666,4.610774872119834e-07,47,1761878192375
GRIFFAINUSDT,binance,bybit,0.000681915903706215,8.107978274607228e-07,32,1761961146458
GRIFFAINUSDT,binance,gate,0.0010953303090645,1.087332986368092e-06,44,1761881102722
GRIFFAINUSDT,bybit,gate,0.000850382169325,5.284003970870465e-07,68,1761881102720
GRTUSDT,binance,bybit,0.00018805357978161918,8.995640710680325e-08,67,1761963023391
GRTUSDT,binance,gate,0.0006413985072263,3.697897871849958e-07,50,1761881102728
GRTUSDT,bybit,gate,0.0005794178106504,3.57862592406528e-07,48,1761881102730
GTCUSDT,binance,bybit,0.0025739487596395,2.2636613425904186e-06,35,1761705737926
GUNUSDT,binance,gate,0.0013014770555361,1.4467166620291438e-06,63,1761881102735
GUNUSDT,binance,bybit,0.0004173009756645811,4.3328701305808947e-07,112,1761963023397
GUNUSDT,gate,bybit,0.0010676801086156,5.718163868886037e-07,47,1761879181018
GUSDT,gate,binance,0.0015920185596509,7.475874526636701e-07,58,1761881102741
